,video_file,anchor,sample1,sample2,selected
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(90708, 90828)","(187475, 187595)","(6972, 7092)",0
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(4411, 4531)","(17242, 17362)","(93019, 93139)",1
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(130825, 130945)","(173672, 173792)","(46332, 46452)",2
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(98055, 98175)","(143556, 143676)","(188335, 188455)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(125699, 125819)","(122582, 122702)","(186747, 186867)",2
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(144312, 144432)","(30177, 30297)","(24660, 24780)",0
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(41692, 41812)","(180900, 181020)","(134150, 134270)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(470, 590)","(84552, 84672)","(120180, 120300)",1
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(27383, 27503)","(50869, 50989)","(78531, 78651)",0
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(29646, 29766)","(80953, 81073)","(192100, 192220)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(177323, 177443)","(11309, 11429)","(3005, 3125)",0
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(54, 174)","(133855, 133975)","(132978, 133098)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(78838, 78958)","(30353, 30473)","(189260, 189380)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(120851, 120971)","(41928, 42048)","(30076, 30196)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(127978, 128098)","(19685, 19805)","(190319, 190439)",1
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(71706, 71826)","(26599, 26719)","(126025, 126145)",1
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(173919, 174039)","(138575, 138695)","(6770, 6890)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(16320, 16440)","(2811, 2931)","(138587, 138707)",1
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(48463, 48583)","(17694, 17814)","(191632, 191752)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(45668, 45788)","(142654, 142774)","(138745, 138865)",2
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(130702, 130822)","(85274, 85394)","(89551, 89671)",2
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(21268, 21388)","(143095, 143215)","(298, 418)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(125281, 125401)","(45841, 45961)","(138057, 138177)",2
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(2742, 2862)","(80475, 80595)","(126041, 126161)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(144080, 144200)","(97410, 97530)","(13252, 13372)",1
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(191373, 191493)","(122568, 122688)","(99873, 99993)",2
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(73423, 73543)","(56185, 56305)","(72065, 72185)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(84201, 84321)","(120018, 120138)","(19398, 19518)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(37444, 37564)","(140979, 141099)","(80810, 80930)",1
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(128613, 128733)","(26117, 26237)","(23444, 23564)",2
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(26495, 26615)","(124499, 124619)","(183637, 183757)",1
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(89428, 89548)","(12966, 13086)","(140143, 140263)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(79929, 80049)","(5025, 5145)","(40328, 40448)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(51169, 51289)","(36130, 36250)","(47326, 47446)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(18913, 19033)","(50675, 50795)","(84644, 84764)",0
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(4967, 5087)","(50670, 50790)","(44326, 44446)",0
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(29915, 30035)","(71666, 71786)","(186656, 186776)",2
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(180211, 180331)","(19023, 19143)","(95965, 96085)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(100402, 100522)","(23173, 23293)","(85537, 85657)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(42705, 42825)","(180686, 180806)","(47051, 47171)",1
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(143241, 143361)","(173175, 173295)","(93052, 93172)",0
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(94428, 94548)","(50556, 50676)","(78042, 78162)",1
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(30503, 30623)","(10564, 10684)","(36347, 36467)",0
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(183272, 183392)","(187064, 187184)","(71078, 71198)",2
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(188331, 188451)","(6940, 7060)","(135558, 135678)",0
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(3342, 3462)","(5040, 5160)","(40444, 40564)",0
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(22806, 22926)","(132699, 132819)","(187456, 187576)",1
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(11546, 11666)","(2267, 2387)","(123630, 123750)",2
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(136382, 136502)","(76566, 76686)","(186088, 186208)",0
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(143463, 143583)","(44131, 44251)","(222, 342)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(45756, 45876)","(54055, 54175)","(25952, 26072)",0
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(100064, 100184)","(51207, 51327)","(119974, 120094)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(174523, 174643)","(40056, 40176)","(28887, 29007)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(77780, 77900)","(89689, 89809)","(5939, 6059)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(183118, 183238)","(99976, 100096)","(37870, 37990)",0
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(50835, 50955)","(142886, 143006)","(85761, 85881)",2
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(77696, 77816)","(9851, 9971)","(135221, 135341)",2
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(185443, 185563)","(182258, 182378)","(86062, 86182)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(72971, 73091)","(176062, 176182)","(30874, 30994)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(185672, 185792)","(56354, 56474)","(9180, 9300)",1
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(6120, 6240)","(124614, 124734)","(145087, 145207)",1
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(189253, 189373)","(27877, 27997)","(13680, 13800)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(189311, 189431)","(93171, 93291)","(107913, 108033)",0
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(100022, 100142)","(144007, 144127)","(184034, 184154)",2
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(12847, 12967)","(94349, 94469)","(27211, 27331)",2
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(84072, 84192)","(56545, 56665)","(49009, 49129)",1
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(134054, 134174)","(138686, 138806)","(84602, 84722)",1
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(125241, 125361)","(99489, 99609)","(46229, 46349)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(181177, 181297)","(42116, 42236)","(187452, 187572)",0
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(38604, 38724)","(139016, 139136)","(137755, 137875)",1
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(131844, 131964)","(49366, 49486)","(46583, 46703)",0
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(186215, 186335)","(184201, 184321)","(181320, 181440)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(127866, 127986)","(98713, 98833)","(73837, 73957)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(144467, 144587)","(15878, 15998)","(52572, 52692)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(50394, 50514)","(73771, 73891)","(96699, 96819)",2
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(135374, 135494)","(23250, 23370)","(122030, 122150)",1
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(119468, 119588)","(36222, 36342)","(8942, 9062)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(11391, 11511)","(25115, 25235)","(81126, 81246)",1
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(81909, 82029)","(2580, 2700)","(144431, 144551)",2
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(121244, 121364)","(145054, 145174)","(49008, 49128)",1
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(192126, 192246)","(5380, 5500)","(5007, 5127)",0
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(50205, 50325)","(120944, 121064)","(120121, 120241)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(40252, 40372)","(96049, 96169)","(89372, 89492)",0
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(131608, 131728)","(92329, 92449)","(81994, 82114)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(135275, 135395)","(89295, 89415)","(183498, 183618)",0
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(52363, 52483)","(87087, 87207)","(28212, 28332)",0
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(120686, 120806)","(126331, 126451)","(19316, 19436)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(185771, 185891)","(30387, 30507)","(89329, 89449)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(9961, 10081)","(5125, 5245)","(181886, 182006)",2
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(10868, 10988)","(145386, 145506)","(134823, 134943)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(185928, 186048)","(80495, 80615)","(130339, 130459)",1
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(92775, 92895)","(52015, 52135)","(128759, 128879)",1
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(95796, 95916)","(135973, 136093)","(95082, 95202)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(80818, 80938)","(187187, 187307)","(9540, 9660)",2
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(13773, 13893)","(8690, 8810)","(130443, 130563)",1
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(99058, 99178)","(85361, 85481)","(11109, 11229)",2
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(130183, 130303)","(191362, 191482)","(188784, 188904)",1
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(183799, 183919)","(37210, 37330)","(173779, 173899)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(82113, 82233)","(28053, 28173)","(92938, 93058)",1
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(29558, 29678)","(22350, 22470)","(122007, 122127)",2
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(126628, 126748)","(13986, 14106)","(3154, 3274)",0
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(14361, 14481)","(53064, 53184)","(52067, 52187)",1
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(129128, 129248)","(3398, 3518)","(95272, 95392)",2
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(188202, 188322)","(181884, 182004)","(143095, 143215)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(78829, 78949)","(23077, 23197)","(85420, 85540)",1
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(42949, 43069)","(20759, 20879)","(133786, 133906)",0
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(11390, 11510)","(132573, 132693)","(143721, 143841)",1
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(78905, 79025)","(28077, 28197)","(89814, 89934)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(46512, 46632)","(79292, 79412)","(76471, 76591)",2
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(140767, 140887)","(92244, 92364)","(82969, 83089)",2
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(118676, 118796)","(10949, 11069)","(131377, 131497)",0
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(18096, 18216)","(144091, 144211)","(175523, 175643)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(175272, 175392)","(7395, 7515)","(44402, 44522)",1
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(27948, 28068)","(72525, 72645)","(56521, 56641)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(5720, 5840)","(183482, 183602)","(545, 665)",0
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(27502, 27622)","(95039, 95159)","(11509, 11629)",2
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(142697, 142817)","(15205, 15325)","(26398, 26518)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(2715, 2835)","(432, 552)","(174515, 174635)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(11414, 11534)","(22261, 22381)","(17548, 17668)",1
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(28828, 28948)","(42947, 43067)","(46357, 46477)",1
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(106793, 106913)","(2568, 2688)","(126765, 126885)",0
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(2221, 2341)","(90065, 90185)","(73854, 73974)",1
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(142748, 142868)","(175650, 175770)","(126091, 126211)",0
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(93027, 93147)","(81290, 81410)","(132165, 132285)",2
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(7944, 8064)","(145293, 145413)","(120731, 120851)",0
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(191143, 191263)","(13712, 13832)","(142357, 142477)",0
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(143970, 144090)","(17668, 17788)","(94745, 94865)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(24489, 24609)","(131060, 131180)","(76291, 76411)",1
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(191635, 191755)","(183800, 183920)","(7590, 7710)",0
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(54796, 54916)","(180715, 180835)","(123622, 123742)",1
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(72564, 72684)","(4421, 4541)","(121196, 121316)",0
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(39471, 39591)","(188196, 188316)","(93083, 93203)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(88940, 89060)","(19840, 19960)","(134995, 135115)",1
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(11346, 11466)","(18977, 19097)","(178371, 178491)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(42123, 42243)","(42311, 42431)","(72453, 72573)",2
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(133122, 133242)","(144572, 144692)","(18066, 18186)",0
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(9791, 9911)","(122627, 122747)","(19095, 19215)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(27050, 27170)","(129402, 129522)","(187111, 187231)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(183820, 183940)","(173487, 173607)","(27571, 27691)",1
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(24992, 25112)","(25420, 25540)","(131990, 132110)",0
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(185733, 185853)","(143190, 143310)","(93518, 93638)",1
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(186724, 186844)","(130131, 130251)","(29255, 29375)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(120532, 120652)","(90547, 90667)","(180153, 180273)",0
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(4470, 4590)","(81273, 81393)","(4944, 5064)",1
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(40146, 40266)","(91448, 91568)","(118636, 118756)",0
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(11238, 11358)","(88676, 88796)","(24214, 24334)",0
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(8348, 8468)","(1505, 1625)","(49993, 50113)",2
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(1176, 1296)","(73722, 73842)","(5522, 5642)",1
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(6981, 7101)","(3356, 3476)","(29713, 29833)",2
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(44825, 44945)","(178191, 178311)","(99272, 99392)",1
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(108131, 108251)","(131981, 132101)","(128395, 128515)",1
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(46264, 46384)","(78600, 78720)","(96311, 96431)",1
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(182319, 182439)","(69406, 69526)","(178421, 178541)",2
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(47352, 47472)","(96646, 96766)","(41826, 41946)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(6049, 6169)","(76396, 76516)","(80270, 80390)",0
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(12365, 12485)","(96353, 96473)","(122454, 122574)",0
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(75019, 75139)","(96584, 96704)","(83916, 84036)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(13362, 13482)","(121103, 121223)","(138919, 139039)",1
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(148014, 148134)","(119489, 119609)","(179407, 179527)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(9158, 9278)","(100645, 100765)","(128690, 128810)",0
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(108053, 108173)","(27269, 27389)","(128439, 128559)",1
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(93861, 93981)","(126157, 126277)","(44113, 44233)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(44248, 44368)","(87155, 87275)","(746, 866)",2
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(177656, 177776)","(54027, 54147)","(72177, 72297)",1
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(126167, 126287)","(51901, 52021)","(325, 445)",0
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(99552, 99672)","(9382, 9502)","(43830, 43950)",1
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(13094, 13214)","(81147, 81267)","(185382, 185502)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(177765, 177885)","(44275, 44395)","(179673, 179793)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(36930, 37050)","(190254, 190374)","(26630, 26750)",0
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(127920, 128040)","(126983, 127103)","(81235, 81355)",1
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(184319, 184439)","(38583, 38703)","(90881, 91001)",1
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(84437, 84557)","(45861, 45981)","(46277, 46397)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(6226, 6346)","(130346, 130466)","(456, 576)",2
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(91177, 91297)","(3781, 3901)","(175414, 175534)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(75025, 75145)","(133535, 133655)","(133287, 133407)",2
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(1841, 1961)","(179816, 179936)","(6345, 6465)",0
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(134239, 134359)","(93443, 93563)","(3390, 3510)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(72352, 72472)","(51367, 51487)","(128784, 128904)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(100349, 100469)","(177333, 177453)","(88386, 88506)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(144550, 144670)","(27086, 27206)","(46175, 46295)",0
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(129671, 129791)","(143770, 143890)","(18046, 18166)",1
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(23906, 24026)","(11760, 11880)","(6082, 6202)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(92086, 92206)","(98982, 99102)","(47171, 47291)",2
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(191384, 191504)","(46070, 46190)","(144155, 144275)",1
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(93422, 93542)","(14844, 14964)","(181488, 181608)",0
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(72943, 73063)","(99709, 99829)","(125687, 125807)",2
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(41855, 41975)","(133615, 133735)","(42320, 42440)",1
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(37786, 37906)","(23793, 23913)","(99207, 99327)",2
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(90349, 90469)","(83619, 83739)","(56573, 56693)",0
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(179005, 179125)","(25909, 26029)","(77252, 77372)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(5759, 5879)","(180297, 180417)","(125283, 125403)",2
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(97970, 98090)","(83264, 83384)","(79524, 79644)",1
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(89740, 89860)","(182516, 182636)","(18511, 18631)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(137532, 137652)","(52237, 52357)","(72138, 72258)",1
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(10914, 11034)","(124748, 124868)","(23904, 24024)",1
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(128560, 128680)","(45126, 45246)","(133301, 133421)",1
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(124592, 124712)","(84441, 84561)","(21240, 21360)",2
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(90326, 90446)","(30565, 30685)","(8744, 8864)",2
